INSTDATE,FIRSTROAD,SECONDROAD,QUADRANT,INT_TYPE,PEDBUTTONS,PED_TIMER,ACCESSIBLE PEDESTRIAN SIGNAL,latitude,longitude,Point,Count
2017/01/04,12 AVENUE/ABBOTSFORD DRIVE,68 STREET,NE,Pedestrian RRFB,Yes,No,,51.06283839462169,-113.93513827262858,POINT (-113.935138272629 51.062838394622),1
2004/12/22,COUNTRY VILLAGE ROAD,CARDELL PLACE/COVENTRY HILLS S.C.,NE,Traffic signal,Yes,Yes,,51.16054225175997,-114.06447632829692,POINT (-114.064476328297 51.16054225176),1
1987/09/04,23 AVENUE,CROWCHILD TRAIL,NW,Traffic signal,No,No,,51.07104181795787,-114.11792055652816,POINT (-114.117920556528 51.071041817958),1
1981/09/01,BEDDINGTON BOULEVARD,BERWICK WAY,NW,Overhead Flasher,Yes,No,,51.13015553529161,-114.0836111280126,POINT (-114.083611128013 51.130155535292),1
1954/01/01,7 AVENUE,8 STREET,SW,Traffic signal,No,Yes,,51.04702766066943,-114.08115754203378,POINT (-114.081157542034 51.047027660669),1
1983/01/01,25 AVENUE,DARTMOUTH ROAD,SE,Traffic signal T intersection,Yes,No,,51.02833196796219,-114.04375041830058,POINT (-114.043750418301 51.028331967962),1
1998/07/31,43 AVENUE,68 STREET,NE,Traffic signal,Yes,No,,51.09166361699164,-113.93506276846236,POINT (-113.935062768462 51.091663616992),1
1965/01/01,HERITAGE DRIVE,FAIRMOUNT DRIVE,SE,Traffic signal,Yes,No,,50.97956412644215,-114.0599389210273,POINT (-114.059938921027 50.979564126442),1
2000/07/14,APPLEWOOD DRIVE,68 STREET,SE,Traffic signal T intersection,Yes,No,,51.04266882278195,-113.93512695080965,POINT (-113.93512695081 51.042668822782),1
1970/01/01,NORTHMOUNT DRIVE,4 STREET,NW,Traffic signal,Yes,Yes,,51.10265414756517,-114.07147787639526,POINT (-114.071477876395 51.102654147565),1
1952/01/01,16 AVENUE,4 STREET,NW,Traffic signal,Yes,Yes,,51.0669011448143,-114.07151568698251,POINT (-114.071515686983 51.066901144814),1
2010/01/11,12 AVENUE,18 STREET,SW,Overhead Flasher,Yes,No,,51.04259146169607,-114.10421850939797,POINT (-114.104218509398 51.042591461696),1
2014/09/25,FORAND STREET,CYPRUS GREEN,SW,Overhead Flasher,Yes,No,,51.00478354710256,-114.12098240230912,POINT (-114.120982402309 51.004783547103),1
2002/01/31,SHAWVILLE BOULEVARD,SHAWVILLE ROAD,SE,Traffic signal,Yes,No,,50.901915829960856,-114.06475823947895,POINT (-114.064758239479 50.901915829961),1
1999/07/30,14 AVENUE,4 STREET,SW,Traffic signal,No,Yes,,51.03974685975213,-114.07150782668826,POINT (-114.071507826688 51.039746859752),1
2020/02/06,128 AVENUE,60 STREET,NE,Traffic signal,Yes,Yes,,51.16534495204936,-113.94675298930302,POINT (-113.946752989303 51.165344952049),1
1968/12/01,NORTHMOUNT DRIVE,CORNWALLIS DRIVE,NW,Overhead Flasher,Yes,No,,51.08536345892368,-114.08970654509898,POINT (-114.089706545099 51.085363458924),1
1992/08/26,CASTLERIDGE S.C. ENTRANCE,FALCONRIDGE BOULEVARD,NE,1/4 signal,No,No,,51.098359444988624,-113.95847195188003,POINT (-113.95847195188 51.098359444989),1
2019/09/07,10 AVENUE,BOW TRAIL,SW,Traffic signal T intersection,No,No,,51.04457058485802,-114.10887607977189,POINT (-114.108876079772 51.044570584858),1
1978/01/01,RICHMOND ROAD,45 STREET,SW,Traffic signal,Yes,No,,51.01891330804696,-114.1527974593461,POINT (-114.152797459346 51.018913308047),1
2014/03/11,44 STREET,11 AVENUE,SE,Overhead Flasher,Yes,No,,51.04323710427935,-113.97000504861334,POINT (-113.970005048613 51.043237104279),1
2017/06/14,MOUNT DOUGLAS CLOSE,MOUNT MCKENZIE DRIVE,SE,Pedestrian RRFB,Yes,No,,50.92305931382844,-113.9813363385241,POINT (-113.981336338524 50.923059313828),1
2001/06/06,13 AVENUE,1 STREET,SE,Traffic signal,No,Yes,,51.040405013479756,-114.06093045800611,POINT (-114.060930458006 51.04040501348),1
1981/01/01,SOUTHPORT RD/WILLOW PARK,MACLEOD TRAIL,S,Traffic signal,Yes,No,,50.957612232599374,-114.07165835516207,POINT (-114.071658355162 50.957612232599),1
2006/10/16,COUNTRY HILLS BOULEVARD,COUNTRY HILLS DRIVE,NW,Traffic signal T intersection,Yes,No,,51.147495845039174,-114.07734188385491,POINT (-114.077341883855 51.147495845039),1
2015/10/08,104 AVENUE,36 STREET,NE,Traffic signal T intersection,Yes,No,,51.14700015067352,-113.98164702143052,POINT (-113.981647021431 51.147000150674),1
2007/08/30,46 AVENUE,36 STREET,SE,Traffic signal,Yes,No,,51.012641623381725,-113.976343699988,POINT (-113.976343699988 51.012641623382),1
2003/08/24,SHAWNESSY BOULEVARD,MACLEOD TR RAMP/SHAWVILLE BV,SE,Traffic signal,Yes,No,,50.91292570703978,-114.06963686339303,POINT (-114.069636863393 50.91292570704),1
2015/02/25,JAMES McKEVITT ROAD,SHANNON AVENUE,SW,Pedestrian RRFB,Yes,No,,50.90892123090579,-114.09949199567414,POINT (-114.099491995674 50.908921230906),1
1995/08/23,99 AVENUE,BONAVENTURE DRIVE,SE,Traffic signal,Yes,No,,50.96097288404558,-114.06883742512063,POINT (-114.068837425121 50.960972884046),1
2016/12/14,SILVER SPRINGS GATE,SILVERDALE DRIVE,NW,Pedestrian RRFB,Yes,No,,51.10353915844904,-114.18641356227555,POINT (-114.186413562276 51.103539158449),1
2000/11/02,CROWCHILD TRAIL,12 MILE COULEE ROAD,NW,Traffic signal,Yes,No,,51.143437057296794,-114.25697672046881,POINT (-114.256976720469 51.143437057297),1
2009/06/08,ROYAL BIRCH BOULEVARD,ROYAL BIRCH MT/ROYAL OAK WAY,NW,Traffic signal,Yes,No,,51.14886495864016,-114.21589757535378,POINT (-114.215897575354 51.14886495864),1
2006/02/27,FREEPORT BOULEVARD,FREEPORT DRIVE,NE,Traffic signal,Yes,No,,51.15082360050286,-114.00653380177832,POINT (-114.006533801778 51.150823600503),1
2000/11/29,ELBOW DRIVE,56 AVENUE,SW,Overhead Flasher,Yes,No,,51.003365190932875,-114.08136999601125,POINT (-114.081369996011 51.003365190933),1
2008/05/29,16 AVENUE,44 STREET,NW,Overhead Flasher,Yes,No,,51.069083794339136,-114.1595504818869,POINT (-114.159550481887 51.069083794339),1
2003/07/25,162 AVENUE,SHAWBROOKE DRIVE/SOMERCREST ST,SW,Traffic signal,Yes,No,,50.90399411220939,-114.08954238546238,POINT (-114.089542385462 50.903994112209),1
2009/08/21,BOW TRAIL,85 STREET,SW,Traffic signal,Yes,No,,51.05251546408569,-114.21092492537775,POINT (-114.210924925378 51.052515464086),1
2019/12/31,88 AVENUE,60 STREET,NE,Traffic signal,Yes,Yes,,51.132529988536604,-113.94675141368549,POINT (-113.946751413685 51.132529988537),1
1992/07/30,HERITAGE DRIVE,GLENDEER CIRCLE/HERITAGE MEADOWS RD,SE,Traffic signal,Yes,No,,50.9870861428357,-114.02920941911353,POINT (-114.029209419114 50.987086142836),1
1967/11/01,85 STREET,46 AVENUE,NW,Overhead Flasher,Yes,No,,51.09401747582519,-114.21094612156814,POINT (-114.210946121568 51.094017475825),1
1987/10/01,PARKDALE BOULEVARD,27 STREET,NW,Overhead Flasher,Yes,No,,51.05417219963412,-114.12551905002476,POINT (-114.125519050025 51.054172199634),1
2008/06/27,QUARRY PARK BOULEVARD/QUARRY PARK R,18 STREET,SE,Traffic signal,Yes,No,,50.95945085819679,-114.00932360181588,POINT (-114.009323601816 50.959450858197),1
2018/07/23,MEMORIAL DRIVE,ZOO ROAD,NE,Traffic signal T intersection,Yes,Yes,,51.04763651962374,-114.0361709226503,POINT (-114.03617092265 51.047636519624),1
2017/08/12,162 AVENUE,MACLEOD TRAIL,SE,Traffic signal T intersection,Yes,Yes,,50.90465217483557,-114.06337377902297,POINT (-114.063373779023 50.904652174836),1
1982/08/01,44 AVENUE,WHITERIDGE WAY,NE,Overhead Flasher,Yes,No,,51.092450457983105,-113.96828028751418,POINT (-113.968280287514 51.092450457983),1
1956/01/01,9 AVENUE,1 STREET,SW,Traffic signal,No,Yes,,51.0446831018318,-114.0655702959561,POINT (-114.065570295956 51.044683101832),1
1990/05/14,SUNRIDGE BLVD/MALL ENT,32 STREET,NE,Traffic signal,Yes,No,,51.07581432431341,-113.98862666764084,POINT (-113.988626667641 51.075814324313),1
1988/02/17,2 AVENUE,CENTRE STREET,S,Traffic signal,No,Yes,,51.05122677083383,-114.06262423023752,POINT (-114.062624230238 51.051226770834),1
1980/01/01,8 AVENUE,44 STREET,SE,Traffic signal,Yes,No,,51.04518309617401,-113.97002387105779,POINT (-113.970023871058 51.045183096174),1
2017/12/19,SAGE MEADOWS GREEN,SYMONS VALLEY PARKWAY,NW,Pedestrian RRFB,Yes,No,,51.168108781940965,-114.12523992413182,POINT (-114.125239924132 51.168108781941),1
1980/01/01,16 AVENUE,NORTH HILL MALL,NW,Traffic signal T intersection,Yes,No,,51.066919430197814,-114.09805580548719,POINT (-114.098055805487 51.066919430198),1
2017/05/02,HERITAGE DRIVE,5 STREET,SW,Pedestrian RRFB,Yes,No,,50.979569709352425,-114.07912376930383,POINT (-114.079123769304 50.979569709352),1
2000/01/01,SIROCCO DRIVE,SIGNATURE WAY,SW,Traffic signal,Yes,No,,51.03595954320153,-114.16802980279043,POINT (-114.16802980279 51.035959543202),1
1972/01/01,MCKNIGHT BOULEVARD,EDMONTON TRAIL/4 STREET,NE,Traffic signal,Yes,No,,51.09607412850162,-114.05396484563971,POINT (-114.05396484564 51.096074128502),1
1970/11/13,23 AVENUE,SPILLER ROAD,SE,Overhead Flasher,Yes,No,,51.03296110925761,-114.04528027733423,POINT (-114.045280277334 51.032961109258),1
1954/01/01,6 AVENUE,1 STREET,SE,Traffic signal,No,Yes,,51.04737379728375,-114.06043997647535,POINT (-114.060439976475 51.047373797284),1
1961/01/01,75 AVENUE,ELBOW DRIVE,SW,Traffic signal,Yes,Yes,,50.98599797523761,-114.08314906787255,POINT (-114.083149067873 50.985997975238),1
2017/07/12,WOODBINE BOULEVARD,WOODFIELD WAY/WOODMONT DRIVE,SW,Pedestrian RRFB,Yes,,,50.93866611091286,-114.12835808848963,POINT (-114.12835808849 50.938666110913),1
2004/11/22,COUNTRY VILLAGE RD/PANAMOUNT B,HARVEST HILLS BOULEVARD,N,Traffic signal,Yes,Yes,,51.16016105464903,-114.07076611923209,POINT (-114.070766119232 51.160161054649),1
1998/05/19,68 AVENUE/SMED LANE,52 STREET,SE,Traffic signal,Yes,No,,50.99411767720141,-113.9585324867715,POINT (-113.958532486771 50.994117677201),1
2009/10/25,16 AVENUE,1 STREET,NE,Traffic signal,Yes,Yes,,51.066888101265654,-114.05993556116358,POINT (-114.059935561164 51.066888101266),1
1954/01/01,6 AVENUE,3 STREET,SW,Traffic signal,No,No,,51.047637456043546,-114.07023700468002,POINT (-114.07023700468 51.047637456044),1
1977/01/01,SOUTHLAND DRIVE,BRAESIDE DRIVE/PALLISER DR,SW,Traffic signal,Yes,No,,50.96141925294385,-114.1033326606725,POINT (-114.103332660672 50.961419252944),1
2018/12/10,HARVEST HILLS DRIVE,HARVEST HILLS WAY,NE,Pedestrian RRFB,Yes,No,,51.150025339007634,-114.0453806934824,POINT (-114.045380693482 51.150025339008),1
2017/08/25,ELBOW DRIVE,SABRINA ROAD,SW,Pedestrian RRFB,Yes,No,,50.957042941162875,-114.08468117325324,POINT (-114.084681173253 50.957042941163),1
1979/06/01,ELBOW DRIVE,70 AVENUE,SW,Overhead Flasher,Yes,No,,50.99052647582171,-114.0831707789802,POINT (-114.08317077898 50.990526475822),1
1993/11/29,EDGEMONT BOULEVARD,SHAGANAPPI TRAIL,NW,Traffic signal,Yes,No,,51.12678837237741,-114.13314862299168,POINT (-114.133148622992 51.126788372377),1
1972/01/01,McKNIGHT BOULEVARD,4 STREET,NW,Traffic signal,Yes,No,,51.09605572446996,-114.07151053197181,POINT (-114.071510531972 51.09605572447),1
2018/12/12,76 AVENUE,OGDEN ROAD,SE,Traffic signal,Yes,Yes,,50.98506125940313,-113.99878361040201,POINT (-113.998783610402 50.985061259403),1
2018/09/25,MCLAURIN STREET,UNIVERSITY AVENUE,NW,Traffic signal,Yes,Yes,,51.07754341266827,-114.1477361786458,POINT (-114.147736178646 51.077543412668),1
2008/06/27,QUARRY PARK BOULEVARD,18 STREET,SE,Traffic signal,Yes,No,,50.963433109438895,-114.01212883638655,POINT (-114.012128836387 50.963433109439),1
1963/01/01,4 AVENUE,1 STREET,SE,Traffic signal,No,Yes,,51.04926171267091,-114.06029981335236,POINT (-114.060299813352 51.049261712671),1
1995/10/26,17 AVENUE,COSTELLO BV/SIROCCO DRIVE,SW,Traffic signal,Yes,Yes,,51.03759549321642,-114.1700355483488,POINT (-114.170035548349 51.037595493216),1
1970/01/01,SHAGANAPPI TRAIL,VARSITY DRIVE,NW,Traffic signal,Yes,No,,51.09333879669036,-114.15488599037391,POINT (-114.154885990374 51.09333879669),1
2017/06/10,78 AVENUE,OGDEN ROAD,SE,Overhead Flasher,Yes,No,,50.98317538966618,-113.99877907098785,POINT (-113.998779070988 50.983175389666),1
1981/01/01,17 AVENUE,16A STREET,SW,Overhead Flasher,Yes,No,,51.03783008485195,-114.10027974308976,POINT (-114.10027974309 51.037830084852),1
1959/01/01,9 AVENUE,19 STREET,SE,Traffic signal T intersection,Yes,Yes,,51.03543136535328,-114.01997513859581,POINT (-114.019975138596 51.035431365353),1
1980/01/01,17 AVENUE,26 STREET,SW,Traffic signal,Yes,No,,51.037798324512906,-114.12367521617855,POINT (-114.123675216179 51.037798324513),1
1983/01/01,BEDDINGTON BOULEVARD,BERWICK DRIVE,NW,Overhead Flasher,Yes,No,,51.13170469673929,-114.08663052140545,POINT (-114.086630521405 51.131704696739),1
1969/01/01,4 AVENUE,2 STREET,SW,Traffic signal,No,Yes,,51.049473412898124,-114.06770211015875,POINT (-114.067702110159 51.049473412898),1
1991/09/16,11 AVENUE,6 STREET,SW,Traffic signal,No,Yes,,51.04276162334604,-114.07653354205979,POINT (-114.07653354206 51.042761623346),1
2011/02/03,4 STREET,18 AVENUE,SW,Overhead Flasher,Yes,No,,51.036888711469054,-114.071531630272,POINT (-114.071531630272 51.036888711469),1
2012/03/21,DOUGLASDALE BOULEVARD,DOUGLAS PARK BV/DOUGLAS RIDGE CI,SE,Pedestrian RRFB,Yes,No,,50.93450213794029,-113.9823925271889,POINT (-113.982392527189 50.93450213794),1
1953/01/01,12 AVENUE,1 STREET,SW,Traffic signal,No,Yes,,51.041500609309004,-114.06579395772202,POINT (-114.065793957722 51.041500609309),1
1975/02/01,BOWNESS ROAD,46 STREET,NW,Overhead Flasher,Yes,No,,51.072642829288824,-114.16055105394977,POINT (-114.16055105395 51.072642829289),1
2009/10/01,86 AVENUE,52 STREET,SE,Traffic signal,Yes,No,,50.97542428912162,-113.95849477822192,POINT (-113.958494778222 50.975424289122),1
2014/12/17,EVERRIDGE DRIVE,EVERMEADOW AVENUE,SW,Overhead Flasher,Yes,No,,50.91397178379039,-114.12351252036122,POINT (-114.123512520361 50.91397178379),1
2010/06/07,McKNIGHT BOULEVARD,DEERFOOT TRAIL,NE,1/4 signal,No,No,,51.09610706456619,-114.0389460849998,POINT (-114.038946085 51.096107064566),1
1988/01/01,MIDLAKE BOULEVARD,BANNISTER ROAD,SE,Traffic signal,Yes,No,,50.91409152258932,-114.06484015879076,POINT (-114.064840158791 50.914091522589),1
2010/06/14,16 AVENUE,5 STREET,NE,Traffic signal,Yes,Yes,,51.06691453050127,-114.05079537604381,POINT (-114.050795376044 51.066914530501),1
1981/01/01,46 AVENUE,11 STREET/12 STREET,SE,Traffic signal,Yes,Yes,,51.01176647757009,-114.03595404947569,POINT (-114.035954049476 51.01176647757),1
2001/10/25,SOUTHPORT ROAD,SOUTHPORT WAY,SW,Traffic signal T intersection,Yes,No,,50.95779345765234,-114.07296368125817,POINT (-114.072963681258 50.957793457652),1
1957/01/01,20 AVENUE,4 STREET,NW,Traffic signal,Yes,No,,51.0705496114012,-114.07156759694138,POINT (-114.071567596941 51.070549611401),1
2004/09/16,11 STREET,NORTH IKEA ENTRANCE,SE,Traffic signal,Yes,No,,50.98263361247825,-114.04387768544964,POINT (-114.04387768545 50.982633612478),1
2002/10/26,GLENMORE TRAIL,18 STREET,SE,Traffic signal,Yes,No,,50.98164833343202,-114.01588823878494,POINT (-114.015888238785 50.981648333432),1
2020/02/12,COVENTRY DRIVE,COVENTRY CLOSE,NE,Pedestrian RRFB,Yes,No,,51.15696605642738,-114.04734328233883,POINT (-114.047343282339 51.156966056427),1
1980/01/01,MEMORIAL DRIVE,MARLBOROUGH WAY/39 STREET,E,Traffic signal,Yes,No,,51.0526281555911,-113.97692238218221,POINT (-113.976922382182 51.052628155591),1
1956/01/01,5 AVENUE,9 STREET,SW,Traffic signal,Yes,Yes,,51.048976903046345,-114.08353328417505,POINT (-114.083533284175 51.048976903046),1
2019/05/24,SILVER SPRINGS BOULEVARD,SILVERGROVE DRIVE,NW,Pedestrian RRFB,Yes,No,,51.114922335164586,-114.20387350497975,POINT (-114.20387350498 51.114922335165),1
2018/09/06,17 AVENUE,38 STREET,SE,Traffic signal,Yes,Yes,,51.03784904866068,-113.97868135429222,POINT (-113.978681354292 51.037849048661),1
2003/05/22,7 AVENUE,4 STREET,SE,Traffic signal,No,Yes,,51.046199690917355,-114.0531367761421,POINT (-114.053136776142 51.046199690917),1
2000/08/23,NORTHMOUNT DRIVE,CALANDAR ROAD,NW,Traffic signal,Yes,No,,51.08567721049111,-114.10176802056314,POINT (-114.101768020563 51.085677210491),1
2000/06/08,10 AVENUE,2 STREET,SW,Traffic signal,No,Yes,,51.043464947435304,-114.06812654675056,POINT (-114.068126546751 51.043464947435),1
1953/01/01,17 AVENUE,RICHMOND ROAD,SW,Traffic signal,Yes,No,,51.03781825080643,-114.11129220323839,POINT (-114.111292203238 51.037818250806),1
1981/01/01,FAIRMOUNT DRIVE,GLENMORE TRAIL EB RAMP,SE,Traffic signal T intersection,No,No,,50.993779639239825,-114.06381989266002,POINT (-114.06381989266 50.99377963924),1
2006/12/18,75 AVENUE,EAGLE RIDGE DRIVE,SW,Traffic signal,Yes,Yes,,50.98811614548585,-114.09625604185543,POINT (-114.096256041855 50.988116145486),1
2019/08/29,EVANSTON LINK/EVANSTON WAY,SYMONS VALLEY PARKWAY,NW,Traffic signal,Yes,Yes,,51.18075525908018,-114.10054406959294,POINT (-114.100544069593 51.18075525908),1
1976/01/01,LAKE BONAVISTA DRIVE,ACADIA DRIVE,SE,Traffic signal,Yes,No,,50.94206530311972,-114.04453738847992,POINT (-114.04453738848 50.94206530312),1
1971/01/01,16 AVENUE EB,DEERFOOT TRAIL SB RAMP,NE,Traffic signal,No,No,,51.06638170565175,-114.0281831048554,POINT (-114.028183104855 51.066381705652),1
1971/01/01,53 AVENUE,BLACKFOOT TRAIL,SE,Traffic signal T intersection,No,No,,51.005945466030305,-114.04870216475817,POINT (-114.048702164758 51.00594546603),1
1980/01/01,BONAVENTURE DRIVE,FAIRMOUNT DRIVE,SE,Traffic signal T intersection,Yes,No,,50.95352093896688,-114.06083604489825,POINT (-114.060836044898 50.953520938967),1
2002/07/31,96 AVENUE,HARVEST HILLS BOULEVARD,N,Traffic signal,Yes,Yes,,51.14237165265959,-114.06916694073817,POINT (-114.069166940738 51.14237165266),1
1996/10/28,26 AVENUE,32 STREET,NE,Traffic signal T intersection,Yes,No,,51.07786462439157,-113.98865037685215,POINT (-113.988650376852 51.077864624392),1
1989/09/26,99 AVENUE,SOUTHPORT ROAD,SW,Traffic signal,Yes,No,,50.96095670655469,-114.07298267826093,POINT (-114.072982678261 50.960956706555),1
1997/08/14,16 AVENUE,FIRE HALL #10,NW,Fire signal,No,No,,51.06694803360911,-114.10417720413959,POINT (-114.10417720414 51.066948033609),1
1966/08/01,11 AVENUE,16 STREET,SW,Overhead Flasher,Yes,No,,51.04339180080498,-114.09925110901061,POINT (-114.099251109011 51.043391800805),1
1998/07/10,64 AVENUE,CASTLERIDGE BV/MARTINDALE GT,NE,Traffic signal,Yes,No,,51.11061090969096,-113.96530623318762,POINT (-113.965306233188 51.110610909691),1
1956/01/01,17 AVENUE,6 STREET,SW,Traffic signal T intersection,No,Yes,,51.037808056505355,-114.07686758552161,POINT (-114.076867585522 51.037808056505),1
2019/08/01,24 AVENUE,UPTON PLACE,NW,Pedestrian RRFB,Yes,No,,51.07435326689175,-114.13555417910142,POINT (-114.135554179101 51.074353266892),1
1956/01/01,10 AVENUE,1 STREET,SE,Traffic signal,No,Yes,,51.04325634702758,-114.0607340823309,POINT (-114.060734082331 51.043256347028),1
1999/12/02,CHINOOK CENTRE,5 STREET,SW,Traffic signal T intersection,Yes,No,,50.99956111144199,-114.07624651338193,POINT (-114.076246513382 50.999561111442),1
2005/06/14,FALCONRIDGE BOULEVARD,FALWORTH WAY,NE,Overhead Flasher,Yes,No,,51.10513848356553,-113.9524645229547,POINT (-113.952464522955 51.105138483566),1
2019/02/14,9840,HORTON ROAD,SW,Fire signal,No,No,,50.9660559534631,-114.07475895291931,POINT (-114.074758952919 50.966055953463),1
1959/01/01,11 AVENUE,MACLEOD TRAIL,SE,Traffic signal,Yes,Yes,,51.042240755507635,-114.05837215238485,POINT (-114.058372152385 51.042240755508),1
1996/07/11,17 AVENUE,69 STREET,SW,Traffic signal,Yes,Yes,,51.03790806440859,-114.18756906814455,POINT (-114.187569068145 51.037908064409),1
1981/01/01,44 AVENUE/TEMPLE DRIVE,52 STREET,NE,Traffic signal,Yes,No,,51.091403998722896,-113.95839803890821,POINT (-113.958398038908 51.091403998723),1
1990/11/19,NOSE HILL DRIVE,SILVER SPRINGS BOULEVARD,NW,Traffic signal T intersection,Yes,No,,51.1161776865876,-114.2067988968239,POINT (-114.206798896824 51.116177686588),1
1994/06/20,26 AVENUE,PETER LOUGHEED HOSPITAL ENT,NE,Traffic signal,Yes,No,,51.07785143673358,-113.98520339977907,POINT (-113.985203399779 51.077851436734),1
2001/10/05,RICHMOND ROAD,48 STREET,SW,Traffic signal T intersection,Yes,No,,51.01836881124134,-114.1566962832414,POINT (-114.156696283241 51.018368811241),1
2019/08/01,DISCOVERY RIDGE BOULEVARD,DISCOVERY RIDGE HILL/LANE,SW,Pedestrian RRFB,Yes,No,,51.01521914901853,-114.21393894290148,POINT (-114.213938942901 51.015219149019),1
2006/12/07,HARVEST HILLS BOULEVARD,SOUTH ROAD,N,Traffic signal T intersection,Yes,No,,51.13992053067365,-114.07133284744752,POINT (-114.071332847448 51.139920530674),1
2017/05/28,BARLOW TRAIL,GLENMORE TRAIL,SE,Traffic signal,Yes,No,,50.97872668431841,-113.98178861119287,POINT (-113.981788611193 50.978726684318),1
2007/07/03,50 AVENUE,25 STREET,SE,Traffic signal,Yes,No,,51.008697492273164,-113.99848954510928,POINT (-113.998489545109 51.008697492273),1
1998/11/19,COUNTRY HILLS BOULEVARD,COUNTRY HILLS TOWNE CNTR,NE,Traffic signal T intersection,Yes,No,,51.15419922843501,-114.05603027989804,POINT (-114.056030279898 51.154199228435),1
1964/01/01,8 AVENUE,7 STREET,SW,Traffic signal,Yes,Yes,,51.04599021977047,-114.07878295281817,POINT (-114.078782952818 51.04599021977),1
1975/01/01,MEMORIAL DRIVE,52 STREET,E,Traffic signal,Yes,No,,51.05335484346587,-113.9557553202012,POINT (-113.955755320201 51.053354843466),1
2014/12/19,3 AVENUE,10 STREET,NW,Traffic signal,No,Yes,,51.05559578389859,-114.08592292837655,POINT (-114.085922928377 51.055595783899),1
