secname,the_geom,year_vol,shape_leng,volume
BOWNESS3,"MULTILINESTRING ((-114.20802 51.090403, -114.20551 51.089047, -114.205429 51.089011, -114.205244 51.088957, -114.205025 51.08894, -114.203409 51.088944, -114.202836 51.088947, -114.202266 51.088945, -114.201692 51.088952, -114.201537 51.088953, -114.201132 51.088951, -114.201087 51.088937, -114.201006 51.088919, -114.200897 51.088903, -114.200736 51.088892, -114.200557 51.088889, -114.200361 51.088884, -114.200064 51.088882, -114.199813 51.088884, -114.199319 51.088887, -114.198613 51.088887, -114.198133 51.088894, -114.197864 51.088905, -114.197704 51.088912, -114.197544 51.088918, -114.197483 51.088924, -114.1974 51.088937, -114.197351 51.088949, -114.197316 51.088962, -114.196417 51.088967, -114.195199 51.088972, -114.194294 51.088975, -114.193589 51.088977, -114.191831 51.088982, -114.190556 51.088986, -114.190389 51.088984, -114.190248 51.088982, -114.190125 51.08898, -114.189967 51.088972, -114.189779 51.08896, -114.189596 51.088941, -114.189402 51.088922, -114.189233 51.088907, -114.189092 51.088901, -114.188462 51.088902, -114.18827 51.088904, -114.188025 51.088903, -114.187836 51.088896, -114.187628 51.088878, -114.187386 51.088849, -114.187049 51.088806, -114.186856 51.088737, -114.186622 51.088642, -114.185859 51.088304, -114.18383 51.087402, -114.181819 51.086506, -114.180006 51.085699, -114.178162 51.084878, -114.176331 51.084063, -114.175746 51.083802, -114.175298 51.083647, -114.174698 51.08353, -114.173234 51.083348, -114.173239 51.082887, -114.173245 51.082398, -114.173302 51.081491, -114.173308 51.080824, -114.173314 51.080174))",2016,3036.77491996,10000
8AVS4,"MULTILINESTRING ((-114.073924 51.04584, -114.073883 51.045839, -114.071481 51.045772))",2016,171.502467487,5000
ANDERSON2,"MULTILINESTRING ((-114.118066 50.950482, -114.117908 50.950481, -114.117863 50.950481, -114.117701 50.950483, -114.117487 50.950489, -114.117319 50.950492, -114.116628 50.950491, -114.116241 50.950497, -114.11591 50.950508, -114.1157 50.950514, -114.11521 50.95052, -114.113303 50.950519, -114.110876 50.95052, -114.110534 50.950522, -114.110352 50.950518, -114.110121 50.950512, -114.10982 50.950504, -114.109527 50.950489, -114.109278 50.950489, -114.109035 50.95049, -114.108955 50.950489, -114.108915 50.950489))",2016,643.195779095,30000
144AVNW9,"MULTILINESTRING ((-114.071159 51.183365, -114.060443 51.183371))",2016,749.136899998,100
SOUTHL6,"MULTILINESTRING ((-114.071492 50.964953, -114.071025 50.964951, -114.070839 50.964948, -114.070447 50.964945, -114.070217 50.964951, -114.070086 50.964956, -114.069848 50.96497, -114.069658 50.964981, -114.069534 50.964984, -114.069272 50.964981, -114.068676 50.964978, -114.06848 50.964977, -114.068323 50.964974, -114.068262 50.964973, -114.068234 50.964971, -114.068178 50.964966, -114.068117 50.96496, -114.066963 50.964965, -114.066187 50.964967, -114.065811 50.964969, -114.065576 50.964967, -114.065437 50.964966, -114.065292 50.964961, -114.065185 50.964956, -114.065123 50.964952, -114.064992 50.964936, -114.06482 50.964914, -114.064665 50.964894, -114.064562 50.964879, -114.064395 50.964851, -114.064201 50.964814, -114.063934 50.964759, -114.06257 50.96447, -114.061457 50.96424, -114.061017 50.964148, -114.060873 50.96412, -114.06061 50.964075, -114.060429 50.964049, -114.060233 50.964029, -114.060027 50.964012, -114.059921 50.964006, -114.059632 50.963996, -114.059237 50.963994, -114.058676 50.963994))",2016,916.21128684,24000
MEMOR5,"MULTILINESTRING ((-113.991042 51.048915, -113.990918 51.048985, -113.990197 51.049392, -113.98958 51.049735, -113.988979 51.050069, -113.988565 51.050275, -113.988192 51.050452, -113.987705 51.050657, -113.987317 51.050808, -113.986975 51.05093, -113.98629 51.051149, -113.985909 51.051255, -113.985254 51.051418, -113.984601 51.051553, -113.984024 51.051659, -113.983643 51.05172, -113.983332 51.051762, -113.98298 51.051802, -113.982654 51.051839, -113.982422 51.051868, -113.982044 51.051911, -113.981886 51.05193))",2016,739.38971891,33000
CENAV1,"MULTILINESTRING ((-114.008376 51.05244, -114.004083 51.052448, -114.003187 51.05245, -114.00272 51.052441, -114.002603 51.052411, -114.002556 51.052403, -114.002476 51.052394, -114.002223 51.052388, -114.001781 51.052365, -114.001535 51.052353))",2016,480.671426101,8000
4AVS7,"MULTILINESTRING ((-114.070109 51.049538, -114.071512 51.049592))",2016,98.5433269766,19000
11STSE11,"MULTILINESTRING ((-114.042119 50.984187, -114.042191 50.98413, -114.042288 50.984053, -114.042345 50.984007, -114.042393 50.983967, -114.042451 50.983921, -114.042516 50.983869, -114.042611 50.983793, -114.042675 50.983741, -114.042746 50.983685, -114.042797 50.983645, -114.042839 50.98361, -114.0429 50.983562, -114.04296 50.983512, -114.043011 50.983473, -114.043105 50.983397, -114.043159 50.983353, -114.043221 50.983303, -114.043288 50.983251, -114.043393 50.983166, -114.043473 50.983103, -114.043545 50.983044, -114.043632 50.982973, -114.043672 50.982942, -114.043696 50.982922, -114.043744 50.982881, -114.043797 50.982833, -114.043851 50.982787, -114.043895 50.982746, -114.043932 50.98271, -114.04395 50.982692, -114.043974 50.982668, -114.044 50.982643, -114.044018 50.982624, -114.044064 50.982578, -114.044125 50.982513, -114.044167 50.982467, -114.044203 50.982423, -114.044254 50.982365, -114.044301 50.982305, -114.044331 50.982268, -114.044374 50.982212, -114.044406 50.982168, -114.044441 50.982117, -114.044473 50.98207, -114.04451 50.982014, -114.044541 50.981965, -114.044566 50.981925, -114.044589 50.981884, -114.044624 50.98182, -114.044645 50.981784, -114.044676 50.981726, -114.044703 50.981671, -114.044722 50.98163, -114.044746 50.981577, -114.04476 50.98154, -114.044777 50.981501, -114.044798 50.981448, -114.044823 50.981382, -114.044839 50.98133, -114.044861 50.981261, -114.044883 50.981189, -114.044896 50.981135, -114.04491 50.981082, -114.044926 50.981003, -114.044939 50.980934, -114.044951 50.980872, -114.044958 50.980808, -114.044963 50.980761, -114.044967 50.980713, -114.044972 50.980625, -114.044976 50.98053, -114.044975 50.980431, -114.044974 50.980258, -114.044973 50.98015, -114.044971 50.980047, -114.044971 50.979987, -114.04497 50.979949, -114.04497 50.979922, -114.04497 50.979894, -114.04497 50.979869, -114.04497 50.979848, -114.044968 50.979708, -114.044967 50.979554, -114.044967 50.979458, -114.044966 50.979316, -114.044965 50.979144, -114.044964 50.979047, -114.044962 50.978883, -114.04496 50.978677, -114.04496 50.978565, -114.044959 50.978518, -114.044956 50.978459, -114.044954 50.978419, -114.044945 50.978371, -114.044933 50.978306, -114.044918 50.978252, -114.044903 50.978201, -114.044886 50.978151, -114.044865 50.978095, -114.044839 50.978041, -114.044795 50.977969, -114.04475 50.977901, -114.044709 50.977847, -114.044657 50.977788, -114.04461 50.977738, -114.044565 50.977696, -114.044511 50.977649, -114.044456 50.977606, -114.044403 50.977567, -114.044355 50.977534, -114.044292 50.977496, -114.044223 50.977456, -114.044166 50.977425, -114.044117 50.977399, -114.04406 50.977373, -114.043998 50.977346, -114.043929 50.977318, -114.04386 50.977293, -114.0438 50.977273, -114.043727 50.977251, -114.043653 50.97723, -114.043575 50.97721, -114.043513 50.977195, -114.043449 50.977181, -114.043375 50.977163, -114.043337 50.977154, -114.043176 50.977116, -114.042948 50.977063, -114.042792 50.977027, -114.042655 50.976994, -114.042517 50.976964, -114.042422 50.976939, -114.042334 50.976912, -114.042238 50.976882, -114.042121 50.97684, -114.042026 50.976803, -114.041928 50.976759, -114.04183 50.976713, -114.041739 50.976666, -114.041638 50.976609, -114.041557 50.976558, -114.041536 50.976544, -114.04149 50.976513, -114.041421 50.97646, -114.041353 50.976406, -114.041292 50.976355, -114.041267 50.976332, -114.04124 50.976306, -114.041188 50.976255, -114.041136 50.976199, -114.041098 50.976157, -114.041046 50.976092, -114.041013 50.976044, -114.040983 50.976, -114.040956 50.975955, -114.040925 50.975899, -114.040899 50.975849, -114.040866 50.97578, -114.040835 50.975706, -114.040805 50.975634, -114.040777 50.975565, -114.040755 50.975518, -114.040741 50.975486, -114.040717 50.975448, -114.040693 50.975413, -114.04062 50.97532, -114.040567 50.97525, -114.040489 50.975152, -114.040428 50.975072, -114.040354 50.974977, -114.040269 50.974869))",2016,1246.23845691,18000
32AVNE10,"MULTILINESTRING ((-113.958325 51.081464, -113.957952 51.081458, -113.957573 51.081456, -113.956198 51.081457, -113.955012 51.081456, -113.954883 51.081459, -113.954633 51.081471, -113.954111 51.081475, -113.953584 51.081473, -113.953284 51.081474, -113.953003 51.081468, -113.951994 51.08146, -113.949471 51.081463, -113.947227 51.081465, -113.947016 51.081466, -113.946929 51.081464, -113.946755 51.081465, -113.946188 51.081459, -113.945451 51.08146, -113.943608 51.081459, -113.943076 51.08146, -113.942734 51.081463, -113.942371 51.081468, -113.942126 51.08147, -113.941837 51.08147, -113.941401 51.081472, -113.941023 51.081473, -113.940876 51.081469))",2016,1222.77194596,13000
SHEPARD1,"MULTILINESTRING ((-113.981843 50.96349, -113.981996 50.963485, -113.982059 50.963483, -113.98211 50.963482, -113.982163 50.963482, -113.982212 50.963486, -113.982263 50.963489, -113.982315 50.963495, -113.982365 50.963502, -113.982424 50.963515, -113.982477 50.963526, -113.982542 50.963545, -113.982612 50.963567, -113.98266 50.963581, -113.982696 50.963591, -113.982731 50.963599, -113.982759 50.963607, -113.982795 50.963613, -113.982842 50.963621, -113.982899 50.963655, -113.982972 50.963707, -113.983035 50.963755, -113.983092 50.963803, -113.983145 50.963853, -113.983201 50.963909, -113.983645 50.964421, -113.984209 50.965071, -113.98461 50.965538, -113.985018 50.966006, -113.985386 50.966433, -113.985874 50.966996, -113.986268 50.967447, -113.986283 50.967464, -113.986589 50.967822, -113.987548 50.968925, -113.988267 50.96976, -113.988928 50.970525, -113.989218 50.970851, -113.99044 50.972261, -113.991145 50.973079, -113.991474 50.973452, -113.991597 50.973591, -113.991719 50.973738, -113.992075 50.97415, -113.992378 50.974489, -113.99245 50.97455, -113.992812 50.974993, -113.992939 50.975131, -113.993084 50.975286, -113.993218 50.975416, -113.993375 50.975576, -113.993825 50.975922, -113.994201 50.97621))",2016,1686.95998571,19000
18STSE1,"MULTILINESTRING ((-114.015759 50.985049, -114.015773 50.985427, -114.015778 50.985626, -114.015799 50.985659, -114.015823 50.985681, -114.015844 50.985704, -114.015856 50.985714, -114.015849 50.986359, -114.01585 50.986774, -114.015844 50.986872, -114.015831 50.986944, -114.015779 50.987142, -114.015707 50.987387, -114.015666 50.987535, -114.015626 50.987682, -114.015586 50.98783, -114.015546 50.987978))",2016,329.025150545,9000
MCKNIGHT9A,"MULTILINESTRING ((-113.965827 51.095968, -113.965277 51.095965, -113.964453 51.095968, -113.963263 51.095968, -113.961343 51.095967, -113.96092 51.095966, -113.960079 51.095963, -113.959147 51.095964, -113.958474 51.095962, -113.958297 51.095963))",2016,527.466242942,39000
1STE7,"MULTILINESTRING ((-114.060729 51.043255, -114.060768 51.042773, -114.060795 51.042321))",2016,104.045191609,24000
SOUTHL7,"MULTILINESTRING ((-114.058676 50.963994, -114.057148 50.963994, -114.055203 50.963993, -114.053248 50.963992, -114.052292 50.96399, -114.050933 50.963988, -114.048982 50.963987, -114.048405 50.963986))",2016,721.466828104,26000
EDMON3B,"MULTILINESTRING ((-114.05619 51.074219, -114.056082 51.074715, -114.055986 51.075158, -114.055792 51.076055, -114.055598 51.076946, -114.055402 51.077842, -114.055209 51.078732, -114.055179 51.07882, -114.055004 51.079627, -114.054999 51.079714, -114.054813 51.080513, -114.05461 51.081507, -114.054504 51.081939, -114.054485 51.082002, -114.054462 51.082052, -114.054427 51.082108, -114.054377 51.082178, -114.054321 51.082239, -114.054281 51.082283, -114.054241 51.082318, -114.05419 51.082357, -114.054115 51.082409, -114.054037 51.082458, -114.053437 51.082804, -114.053228 51.082924, -114.053018 51.083043, -114.052863 51.083137, -114.052796 51.083179, -114.052717 51.083235, -114.052647 51.08329, -114.05257 51.083364, -114.052495 51.083452, -114.052452 51.083522, -114.052419 51.083589, -114.052391 51.08367, -114.052378 51.083707, -114.052355 51.08378, -114.052281 51.084103, -114.052209 51.084538, -114.052068 51.08497))",2016,1261.8505056,16000
5STW8,"MULTILINESTRING ((-114.074079 51.042697, -114.074117 51.042203, -114.074147 51.041734))",2016,107.287670303,11000
3AVS1,"MULTILINESTRING ((-114.070047 51.050487, -114.067612 51.050421, -114.065146 51.050346, -114.062685 51.050283))",2016,516.737295026,7000
MADIG1,"MULTILINESTRING ((-113.958312 51.062162, -113.957794 51.06216, -113.957155 51.06216, -113.957098 51.062161, -113.957033 51.06217, -113.956999 51.062181, -113.956983 51.062205, -113.955123 51.062243))",2016,225.723637106,10000
MIDPRKBV1,"MULTILINESTRING ((-114.056635 50.90799, -114.056553 50.907958, -114.056491 50.907932, -114.056426 50.907904, -114.056372 50.907879, -114.05631 50.907847, -114.056251 50.907816, -114.056197 50.907786, -114.056137 50.90775, -114.056071 50.907707, -114.056009 50.907665, -114.055957 50.907627, -114.055903 50.907585, -114.055846 50.907537, -114.055777 50.907474, -114.055722 50.907417, -114.055675 50.907366, -114.055637 50.90732, -114.055603 50.907276, -114.055573 50.907237, -114.055538 50.907182, -114.055492 50.907104, -114.055462 50.907045, -114.055445 50.907004, -114.055424 50.906953, -114.055407 50.906905, -114.055393 50.906855, -114.055358 50.906732, -114.055336 50.906655))",2016,181.131282717,11000
SOUTHPRT1,"MULTILINESTRING ((-114.074578 50.964966, -114.074549 50.964814, -114.074545 50.964761, -114.074515 50.964644, -114.074486 50.964535, -114.074466 50.96449, -114.074429 50.964441, -114.074393 50.964404, -114.074355 50.964375, -114.07432 50.964359, -114.074293 50.964352, -114.074218 50.964333, -114.074139 50.964322, -114.074082 50.964322, -114.074013 50.964327, -114.073977 50.964332, -114.073885 50.964354, -114.073502 50.964458, -114.073282 50.964517, -114.073214 50.964529, -114.073147 50.964537, -114.073081 50.964541, -114.073004 50.96454, -114.072936 50.964534, -114.07288 50.964528, -114.072815 50.964518, -114.072735 50.964497, -114.072676 50.964475, -114.072624 50.964457, -114.072572 50.964436, -114.072528 50.964406, -114.072484 50.964377, -114.072444 50.964342, -114.072408 50.964312, -114.072379 50.964283, -114.072349 50.964233, -114.072319 50.964189, -114.0723 50.964156, -114.072282 50.96412, -114.072265 50.964074, -114.072254 50.964035, -114.072243 50.963971, -114.07224 50.963905, -114.072239 50.963397, -114.07225 50.962501, -114.072248 50.961955, -114.07225 50.96191, -114.072257 50.961868, -114.072273 50.961825, -114.072299 50.961786, -114.07234 50.961746, -114.072374 50.961723, -114.072777 50.961462, -114.072846 50.961416, -114.072889 50.961378, -114.072921 50.961335, -114.072941 50.961281, -114.072949 50.961213, -114.072948 50.961109, -114.072953 50.96102))",2016,606.001973898,9000
BEDBVW1,"MULTILINESTRING ((-114.089056 51.133478, -114.088819 51.133293, -114.088583 51.133111, -114.088189 51.132812, -114.087735 51.132488, -114.087363 51.132216, -114.087141 51.132043, -114.086841 51.131809))",2016,241.958821303,14000
CRWFTRS1,"MULTILINESTRING ((-114.211401 51.124242, -114.211113 51.124497, -114.210867 51.12477, -114.210751 51.124926, -114.210625 51.12514, -114.210605 51.125178, -114.210576 51.125228, -114.210548 51.12527, -114.21051 51.125319, -114.210466 51.125371, -114.210433 51.125408, -114.210406 51.125436, -114.210184 51.125639, -114.210028 51.125785, -114.209956 51.125854, -114.209268 51.126482))",2016,291.70037329,4000
NORTHLAND1B,"MULTILINESTRING ((-114.142438 51.093709, -114.141999 51.093989, -114.141922 51.094041, -114.141774 51.09415, -114.141629 51.094264, -114.141528 51.094351, -114.141395 51.094483, -114.141343 51.094557, -114.141295 51.094643, -114.141259 51.094731, -114.141231 51.094819, -114.141227 51.094861, -114.141213 51.094909, -114.141206 51.095, -114.141205 51.09509, -114.141209 51.095207, -114.141221 51.096026, -114.14122 51.096052))",2016,289.765586954,10000
96AVNE3,"MULTILINESTRING ((-114.054706 51.141222, -114.054667 51.141227, -114.054593 51.141237, -114.054508 51.141246, -114.054415 51.141261, -114.054331 51.141273, -114.054212 51.141291, -114.054058 51.141314, -114.054 51.141323, -114.053935 51.141332, -114.053888 51.14134, -114.053847 51.141345, -114.053806 51.141348, -114.053766 51.14135, -114.05374 51.14135, -114.0537 51.141349, -114.05365 51.141346, -114.053602 51.141342, -114.053558 51.141339, -114.053397 51.141374, -114.053234 51.14141, -114.053089 51.141447, -114.05292 51.141492, -114.052773 51.141533, -114.052621 51.141581, -114.052413 51.141646, -114.052177 51.141722, -114.05194 51.141801, -114.051727 51.14187, -114.051456 51.141959, -114.051314 51.142003, -114.051172 51.142047, -114.05105 51.142084, -114.050905 51.142123, -114.050745 51.142163, -114.050607 51.142195, -114.050486 51.142223, -114.050362 51.142248, -114.050163 51.142288, -114.049907 51.142335, -114.04968 51.142378, -114.049399 51.142433, -114.049213 51.142468, -114.049108 51.142487, -114.048928 51.142519, -114.048762 51.142549, -114.048625 51.142572, -114.04849 51.142593, -114.048376 51.142611, -114.048248 51.14263, -114.048161 51.14264, -114.048084 51.142649))",2016,493.425007434,14000
12AVS2,"MULTILINESTRING ((-114.094602 51.04231, -114.093827 51.042286, -114.091379 51.042217))",2016,226.262562415,12000
14STNW12,"MULTILINESTRING ((-114.094645 51.045787, -114.094651 51.045925, -114.094657 51.046108, -114.094665 51.046272, -114.094675 51.046596, -114.094676 51.04679, -114.094675 51.046838, -114.094666 51.047222, -114.094664 51.047301, -114.094681 51.047328, -114.094689 51.047336, -114.094695 51.04734, -114.094685 51.048196, -114.094705 51.048867))",2016,343.181084448,48000
