year,segment_name,the_geom,length_m,volume
2017,80AVNE3,"MULTILINESTRING ((-113.9582988647 51.1251244306, -113.9581363045 51.1251257758, -113.9579914104 51.1251263855, -113.9578286672 51.1251263269, -113.9577084384 51.1251266413, -113.95754098 51.1251262228, -113.9573337241 51.1251287669, -113.9571657317 51.1251280448, -113.9569935408 51.12512732, -113.9568675453 51.1251272736, -113.9566845607 51.125127837, -113.9564745701 51.1251277591, -113.9563233767 51.1251277027, -113.9561480359 51.1251269763, -113.9559376453 51.1251269053, -113.9557297541 51.1251274876, -113.9555575612 51.1251274223, -113.9553870068 51.1251273537, -113.9551948664 51.1251266186, -113.9550489235 51.1251259019, -113.9548333953 51.1251264697, -113.9546675037 51.1251264055, -113.9544795605 51.1251269933, -113.9543718117 51.1251269387, -113.9542458163 51.1251268895, -113.9541555212 51.1251255326, -113.9541114778 51.1251257185, -113.9540652293 51.1251253875, -113.9540071859 51.1251258421, -113.9539627812 51.1251259388, -113.9538553307 51.125126194, -113.953788921 51.1251260374, -113.9536346334 51.1251259691, -113.9534720146 51.1251259028, -113.9533496346 51.1251259996, -113.9532807392 51.1251258445, -113.9531419299 51.1251256487, -113.9530773013 51.1251258781, -113.9529754209 51.1251258444, -113.9528676364 51.1251257965, -113.9528137792 51.1251257748, -113.9525821705 51.1251258106, -113.95243803 51.1251254949, -113.9522928549 51.1251255545, -113.9521562212 51.1251253818, -113.9520277197 51.1251257112, -113.9519052755 51.1251257868, -113.9517688275 51.1251255993, -113.9515782098 51.1251251304, -113.9514291831 51.1251254534, -113.9512162152 51.1251256191, -113.951078766 51.1251253082, -113.9509411335 51.1251253827, -113.9507626835 51.1251254363, -113.9506081816 51.1251253729, -113.9504713407 51.125125315, -113.9503099248 51.1251251162, -113.950245225 51.1251250258, -113.9501647795 51.1251253223, -113.9501176277 51.1251254299, -113.9500612022 51.1251251478, -113.949944678 51.1251250944, -113.9497747763 51.1251251483, -113.949703164 51.1251249341))",601.723261045,18000
2017,BEDDING4,"MULTILINESTRING ((-114.0709929956 51.1339963779, -114.0705671507 51.1338327319, -114.0702283739 51.1337075579, -114.0694727592 51.1334390441, -114.0691448444 51.1333283598, -114.0685398923 51.1331268913, -114.0680674786 51.132972965, -114.0676629956 51.1328360958, -114.0674853532 51.1327763241, -114.0669589524 51.1326038466, -114.0662483652 51.1323674958, -114.0654819042 51.1321131091, -114.0646358566 51.1318324399, -114.0640740692 51.1316479022, -114.0632645618 51.1313843426, -114.0629624321 51.1312915388, -114.0627233459 51.1312228995, -114.0625201308 51.1311675694, -114.0622410562 51.1310969261, -114.0618678575 51.1310052558, -114.0616199527 51.1309499478, -114.0613761163 51.1308980478, -114.0610936905 51.1308437043, -114.0607550417 51.1307799125, -114.060158436 51.1306686914, -114.0597358097 51.1305921458, -114.0594668776 51.1305378787, -114.0591837646 51.130480025, -114.0589155428 51.1304170444, -114.0587495609 51.1303755097, -114.0585138463 51.1303150703, -114.058213715 51.1302292624, -114.0579075379 51.1301338882, -114.0576072345 51.1300319272, -114.057322715 51.1299288645, -114.0568573876 51.1297376967, -114.0565985775 51.1296132974, -114.0562208526 51.1294354171, -114.0555792552 51.1291137108, -114.0549714679 51.1288107338, -114.0544558835 51.1285470276, -114.054158999 51.1283969816, -114.053870891 51.128238253, -114.0535849758 51.1280814492, -114.053198452 51.1278651146, -114.0530828064 51.1278002137))",1441.61921916,58000
2017,17AVSW18,"MULTILINESTRING ((-114.0611213422 51.0378326329, -114.0586592743 51.0378329866))",172.673629538,9000
2017,12AVSW1,"MULTILINESTRING ((-114.1069482159 51.0445160855, -114.1068784436 51.0445057392, -114.1068077209 51.0444875996, -114.1067413123 51.0444639957, -114.1066734271 51.0444258288, -114.1066242946 51.0443876448, -114.106570485 51.0443408843, -114.106562136 51.0443168579, -114.1065577258 51.0442804534, -114.1065619334 51.044228568, -114.1065761797 51.0441502769, -114.1065966969 51.0440685469, -114.1066152205 51.0435762223, -114.1066344157 51.0431175753, -114.1066588694 51.0428643606, -114.1066502714 51.0428119412, -114.1066298207 51.042767021, -114.1066009194 51.0427338788, -114.106563543 51.0427018142, -114.1065126061 51.0426719023, -114.1064611328 51.0426517888, -114.1063437 51.0426348422, -114.1060689976 51.0426276024, -114.1056467643 51.042614075, -114.1051295785 51.0426006325, -114.1048422047 51.0425913291, -114.1044827198 51.0425820212, -114.1042166411 51.0425792886, -114.1032679812 51.0425525096, -114.1017629031 51.0425100057, -114.0993054788 51.0424405827, -114.0968483 51.0423711223))",902.389052857,5000
2017,JLBVA2,"MULTILINESTRING ((-114.2043180998 51.1330791575, -114.2040548215 51.1328478866, -114.2038986564 51.1327077952, -114.2037948102 51.1326149238, -114.2036624991 51.1324947511, -114.2035247723 51.1323713666, -114.2033896012 51.1322496811, -114.203289836 51.1321610003, -114.2031553657 51.1320408299, -114.2030710239 51.13196336, -114.2029517457 51.1318586161, -114.2028389629 51.1317570799, -114.2026990915 51.1316362737, -114.2025931926 51.131547291, -114.2024891114 51.1314592607, -114.2023612089 51.1313577494, -114.2022690843 51.1312864395, -114.2021263865 51.131184166, -114.2019952762 51.1310897436, -114.2018663421 51.1309991801, -114.2017428524 51.1309182647, -114.2016269436 51.1308418443, -114.2014812743 51.1307524473, -114.201306901 51.1306445774, -114.2011369021 51.1305489327, -114.2009755768 51.1304603558, -114.2008077604 51.1303692143, -114.2006502003 51.130286089, -114.2004986533 51.1302103723, -114.2003676856 51.1301474969, -114.2002767005 51.1301038562, -114.2001313222 51.1300383281, -114.199990387 51.1299743366, -114.1998998814 51.1299337198, -114.1998410476 51.1299061278, -114.1998041283 51.1298887753, -114.1997568465 51.1298663785, -114.1997186856 51.1298483089, -114.1996846124 51.1298322964))",489.111358878,9000
2017,17AVSW17,"MULTILINESTRING ((-114.0660638569 51.0378317649, -114.0635585374 51.0378322309, -114.0611213422 51.0378326329))",346.636259208,11000
2017,12AVNW1C,"MULTILINESTRING ((-114.0674702682 51.0633668766, -114.0699305138 51.0633886924, -114.0715349931 51.0633897964))",284.934049263,8000
2017,50AVSE3,"MULTILINESTRING ((-113.9984006429 51.0087560488, -113.9983318915 51.0087549717, -113.9979652196 51.0087538593, -113.9971480612 51.008751931, -113.9969428816 51.008748097, -113.9966780047 51.0087258338, -113.996447485 51.0086875683, -113.9926520211 51.0087011986, -113.9923546144 51.0087069177, -113.992157669 51.008718622, -113.99196398 51.0087198827, -113.9911097196 51.008753893, -113.9890103198 51.0087552561, -113.9871653288 51.0087581489, -113.9865819137 51.0087573848, -113.9816707875 51.008763736, -113.9769478578 51.0087690676, -113.9762026391 51.0087698918, -113.9760595945 51.0087700495))",1568.75852108,15000
2017,RICHDSON2,"MULTILINESTRING ((-114.1411478479 51.0124049505, -114.1409479422 51.0123971271, -114.1401240009 51.0124021742, -114.139592021 51.0124024469, -114.1394357705 51.0124024869, -114.1388211924 51.0124019484, -114.1386803775 51.0124036088))",173.178881627,14000
2017,20AVNE1A,"MULTILINESTRING ((-113.9886862126 51.0706947418, -113.9885012789 51.0707111236, -113.9883060088 51.0707275221, -113.9881107388 51.0707431005, -113.9879206755 51.0707578573, -113.9877878909 51.0707717991, -113.9876642189 51.0707882049, -113.9875561667 51.0708046122, -113.9875036325 51.0708149106, -113.9874394116 51.0708278183, -113.9873691462 51.0708415362, -113.9872969651 51.0708583032, -113.9872266988 51.0708750703, -113.9871474895 51.0708945054, -113.9868829088 51.070959084, -113.986769157 51.0709654341, -113.9867112522 51.0709689857, -113.9866550504 51.0709750779, -113.9865818156 51.0709872685, -113.9864515239 51.0710167316, -113.9863169733 51.0710492442, -113.9862431178 51.0710656768, -113.9861861557 51.0710799961, -113.9861149295 51.0710976623, -113.9860391069 51.0711165469, -113.9859544514 51.0711373676, -113.9858753108 51.0711573188, -113.9857835729 51.0711801118, -113.9857103044 51.0711985399, -113.9854889488 51.0712532562))",233.929133514,8000
2017,HVSTHILLS4,"MULTILINESTRING ((-114.0696320207 51.1565461886, -114.0696638118 51.1566384367, -114.0696835982 51.1567014669, -114.0697146269 51.1568046765, -114.0697474108 51.1569227411, -114.0697722016 51.1570128737, -114.0697879137 51.1570793673, -114.0698187808 51.1572058769, -114.0698515885 51.1573337077, -114.0698919324 51.1574933571, -114.0699280732 51.1576357212, -114.0699642228 51.1577827346, -114.070004583 51.1579403873, -114.0700357075 51.1580690326, -114.0700659566 51.1581849322, -114.0700896671 51.1582791816, -114.0701306791 51.1584418995, -114.0701650926 51.1585773228, -114.0701987513 51.1587135708, -114.070233215 51.1588516711, -114.070275229 51.1590154931, -114.0703113684 51.1591609413, -114.0703340825 51.1592498434, -114.0703503814 51.1593157648, -114.070390047 51.159459581, -114.0704153224 51.1595638546, -114.0704473324 51.1596923536, -114.0704682102 51.159784226, -114.0704876355 51.1598601185, -114.070500636 51.1599152112, -114.0705273996 51.160017312, -114.0705545774 51.1601284434))",403.715039625,21000
2017,32AVNE2,"MULTILINESTRING ((-114.0464347289 51.0849677779, -114.0464200619 51.0848051273, -114.0463823042 51.0846038878, -114.046328436 51.0843857415, -114.0462665384 51.0841862025, -114.0462019766 51.0840052686, -114.0461219095 51.0838156603, -114.0460224679 51.0836245925, -114.045893475 51.0833878723, -114.0457645287 51.0831985068, -114.0456382784 51.0830209787, -114.0454959307 51.0828400738, -114.0453109882 51.0826281367, -114.0450908112 51.0824049812, -114.0448733523 51.0822156489, -114.0446585996 51.0820499911, -114.0444978673 51.0819444192, -114.0443508016 51.0818571746, -114.0441968782 51.0817798506, -114.0440291313 51.0817068908, -114.0438579388 51.0816481006, -114.0436595907 51.0815884456, -114.0434521057 51.081537298, -114.0432066012 51.0814959735, -114.0429788436 51.0814754702, -114.0427160735 51.0814570388, -114.0424832061 51.0814495642, -114.0421461192 51.0814464158, -114.0419162086 51.0814432289, -114.0415320028 51.0814317379, -114.0409791587 51.0814313657, -114.0405760446 51.0814299133, -114.0399075173 51.0814285612, -114.0390885457 51.0814273178, -114.0387422415 51.0814282017, -114.037502971 51.0814270847, -114.0370849345 51.0814240798, -114.0367886802 51.0814209883, -114.0364136949 51.0814179207, -114.0360467135 51.0814132564, -114.0358086055 51.0814133215, -114.0356940135 51.0814132954, -114.0352599743 51.0814067801, -114.0349678642 51.0814199631, -114.0347856034 51.0814275913, -114.0335291386 51.0814230608, -114.0330920014 51.0814207168, -114.0327945123 51.081410921))",1204.43530064,31000
2017,112AVNW1A,"MULTILINESTRING ((-114.209132859 51.1522022525, -114.2094264515 51.152017609, -114.2097200417 51.1518329656, -114.2100136295 51.1516483206, -114.210307215 51.1514636748, -114.2106007982 51.1512790283, -114.210894379 51.1510943819, -114.2111879575 51.150909734, -114.2114815336 51.1507250852, -114.2117461751 51.1505732498, -114.2119561912 51.1504730446, -114.2119812408 51.1504626019, -114.2120265644 51.1504432272, -114.2120593665 51.1504296384, -114.2120889867 51.1504169318, -114.2121248818 51.1504018029, -114.212254356 51.1503782823, -114.2123714449 51.1503450816, -114.2124813204 51.1503001661, -114.2129051589 51.1501294438, -114.2129599886 51.1501083245, -114.2130264029 51.150081927, -114.2130850732 51.1500583484, -114.2131650169 51.1500266043, -114.2132534287 51.1499916877, -114.2133055392 51.1499704761, -114.213347433 51.1499536063, -114.2133784118 51.1499421591, -114.2134005983 51.1499327335, -114.2134474573 51.1499139631, -114.2134906931 51.1498967986, -114.2135356874 51.1498790969))",405.073037392,20000
2017,FALCDR3,"MULTILINESTRING ((-113.9634377229 51.1010645656, -113.9642548103 51.1014179027, -113.9656488375 51.102020696, -113.9675508094 51.1028430681, -113.9678370218 51.1029668168, -113.968123237 51.1030905639, -113.9684094524 51.1032143112, -113.9686956707 51.1033380569, -113.9689288603 51.1034435316, -113.969072334 51.1035184363, -113.9692457178 51.1036148258, -113.9694082375 51.1037393849, -113.9695324642 51.1038568058, -113.9696887452 51.1040825323, -113.9697914236 51.1044457332, -113.9698035996 51.1047103347, -113.9698022035 51.105137194, -113.9698008073 51.1055640531))",722.556222978,10000
2017,CNYNMDWS2,"MULTILINESTRING ((-114.0763528637 50.9338328998, -114.076716944 50.9338835989, -114.0769714852 50.9339214012, -114.0771816483 50.9339534526, -114.0774440329 50.933998677, -114.0776711813 50.9340430981, -114.0778488307 50.9340839567, -114.0780237859 50.9341325401, -114.07822486 50.9341926622, -114.0784233406 50.9342626908, -114.0786179205 50.9343401501, -114.0787654988 50.934406086, -114.078925496 50.9344828785, -114.0790561166 50.9345521266, -114.0791580123 50.9346139656, -114.0792847352 50.9346939474, -114.0794349979 50.9348019776, -114.0795499887 50.9348893963, -114.0796571521 50.9349784708, -114.0797625035 50.9350750664, -114.0798644819 50.9351847805, -114.079956018 50.9352928502, -114.0800397224 50.9353992756, -114.0801116757 50.9355032314, -114.080179505 50.9356230391, -114.0802685044 50.9357732092, -114.0803326622 50.9358969812, -114.0803955156 50.9360215803, -114.0804531309 50.9361346264, -114.0806526558 50.9365491687, -114.0808202947 50.9368940888, -114.0808960748 50.9370717586, -114.0809708786 50.9372260148, -114.0810269004 50.9373382652, -114.0810767573 50.9374339758, -114.0811389396 50.9375507546, -114.0811778912 50.9376260215, -114.0812339379 50.9377087139, -114.0813069255 50.937812322, -114.0813676471 50.9379043067, -114.0814345567 50.9379832732, -114.0815232359 50.9380780269, -114.0816522246 50.9381994865, -114.0817377696 50.9382784398, -114.0818821955 50.9383933788, -114.0819972623 50.9384816067, -114.0821151609 50.9385649654, -114.0822177732 50.9386346099, -114.0822704436 50.9386631822, -114.0824056871 50.9387439591, -114.0825346943 50.9388107969, -114.0826326049 50.9388553464, -114.0827615932 50.9389119579, -114.0828929545 50.9389682755, -114.0830592242 50.9390304375, -114.083206843 50.939083318, -114.0833622249 50.9391352623, -114.0835253632 50.939182554, -114.0836600913 50.9392167199, -114.08381855 50.9392519302, -114.0839956341 50.9392824783, -114.0846603488 50.9393915403, -114.0849934271 50.939436246, -114.0852492267 50.939471247))",958.241127476,17000
2017,CENTRE6B,"MULTILINESTRING ((-114.0624539416 51.0815078444, -114.0624500666 51.0832441044, -114.0624462137 51.0849756649, -114.0624414339 51.0871237393, -114.0624378408 51.0887380419))",804.279336897,16000
2017,10AVS4,"MULTILINESTRING ((-114.0813897209 51.0438375803, -114.0789392891 51.0437699897, -114.0764634369 51.0437006266))",345.789591141,12000
2017,CENTRE3,"MULTILINESTRING ((-114.0623518811 51.1105493519, -114.0623412885 51.1106637065, -114.0623453645 51.1108963246, -114.0623486724 51.1110164998, -114.0623782893 51.1113089823, -114.0624076594 51.1114220931, -114.0625035197 51.1116557103, -114.0626352749 51.1118645678, -114.0627799585 51.1120331617, -114.0630009874 51.1122450291, -114.0634397116 51.1126014995, -114.0645300399 51.1134748351, -114.0675551318 51.115917833, -114.0679186597 51.116216158, -114.0682419023 51.1165029941, -114.0685039154 51.1167635409, -114.0687493323 51.1170397423, -114.0691728061 51.1175960932, -114.069461373 51.1179719211))",982.461275048,19000
2017,MEMOR14B,"MULTILINESTRING ((-114.1463652333 51.062204734, -114.1432618072 51.0608971935))",261.687816354,30000
2017,MEMOR14C,"MULTILINESTRING ((-114.1432618072 51.0608971935, -114.1414112417 51.0601324121, -114.1411668429 51.0600844597))",173.074544258,34000
2017,52STNE6,"MULTILINESTRING ((-113.9556274161 51.0532901975, -113.9556747118 51.05340361, -113.9556945103 51.0534503668, -113.9557215098 51.0535230922, -113.9557837901 51.0536584757, -113.9559082025 51.0539377335, -113.9559844937 51.0541150063, -113.9562259914 51.0546754549, -113.9562556089 51.0547430669, -113.9563602797 51.0549910874, -113.9564263829 51.0551531076, -113.9564662127 51.0552342259, -113.9565207368 51.0553616215, -113.9565853721 51.0555173214, -113.9566396454 51.0556420648, -113.9567328548 51.0558594033, -113.9568192317 51.0560593243, -113.9569526448 51.0563705651, -113.9570674836 51.0566353562, -113.9571892098 51.0569209969, -113.9573088354 51.0571998063, -113.9576650168 51.0580280485, -113.9578116709 51.0583733452, -113.9579501477 51.0587516786, -113.9580922714 51.0592344564, -113.958138352 51.059449443, -113.9581808242 51.0596562917, -113.9582159062 51.0598374667, -113.9582454268 51.0600308144, -113.9582656742 51.0601634244, -113.9582766231 51.0602631646, -113.9582849247 51.0603387944, -113.9582962034 51.0604890695, -113.9583030246 51.0606532294, -113.9583081398 51.0608141389, -113.9583089857 51.060977796, -113.9583089226 51.061310123, -113.9583074132 51.0615262251, -113.9583086846 51.0617149025, -113.9583117438 51.062162244))",1010.12107412,30000
2017,MCKTOWN1,"MULTILINESTRING ((-113.9754934925 50.9163961228, -113.9753161038 50.916395867, -113.9747278781 50.9163986575, -113.9745639486 50.916398229, -113.9744116042 50.9163997824, -113.9742877422 50.9163989623, -113.9742029217 50.9163989041, -113.9738217399 50.9164001704, -113.9732882164 50.9164006546, -113.972409134 50.9164028586, -113.971969582 50.916403964, -113.9710296473 50.916406748, -113.9701433309 50.9164077302, -113.9698098792 50.9164082504, -113.9688116167 50.9164110069, -113.9684771543 50.9164109171, -113.9676967811 50.9164143321, -113.9671931577 50.9164190391, -113.9668162532 50.9164225636, -113.966344961 50.9164284646, -113.965663474 50.9164361243, -113.9652744437 50.9164402453, -113.9651951078 50.9164408303, -113.9651354909 50.9164420225, -113.9650900208 50.9164401939, -113.9650435447 50.9164335229, -113.9650071733 50.9164280659, -113.9649495872 50.9164141295, -113.9649051369 50.9164008039, -113.964858669 50.9163832398, -113.9648243249 50.9163674962, -113.9647912175 50.9163506399, -113.9647669759 50.9163373185, -113.9647447589 50.9163209735, -113.9647180931 50.9163012155))",762.677656837,33000
2017,MCKNIGHT8,"MULTILINESTRING ((-114.0016399913 51.0926765824, -114.0014851578 51.0926761035, -114.0004317899 51.0926789367, -114.0002789835 51.0926824827, -114.0001524253 51.092685437, -114.0000136801 51.0926931196, -113.9998430622 51.0927025739, -113.9997061927 51.0927126196, -113.9995857527 51.0927231974, -113.9994760691 51.092734425, -113.9993554705 51.0927466315, -113.9991145926 51.0927790412, -113.9989083024 51.0928097499, -113.9987030481 51.0928456867, -113.9985402945 51.0928770488, -113.9983655577 51.0929141234, -113.9981862179 51.0929565942, -113.9980379772 51.0929931834, -113.9978652833 51.093040723, -113.9976444754 51.0931073681, -113.9972808477 51.0932157683, -113.9968915662 51.093330624, -113.9966230684 51.0934103341, -113.9961136824 51.0935635866, -113.9956311593 51.0937071442, -113.9953377781 51.0937946922, -113.9949795002 51.093902973, -113.9946985569 51.093985946, -113.9942668889 51.0941137414, -113.9939994197 51.0941947527, -113.9933824674 51.0943797598, -113.993100482 51.0944620753, -113.9926925324 51.0945860475, -113.9924146917 51.0946683616, -113.9920472862 51.0947779184, -113.9917435236 51.0948687234, -113.9913998963 51.0949690996, -113.9911303448 51.0950474908, -113.9908323693 51.0951295757, -113.9905752569 51.0951968591, -113.9903451004 51.0952556479, -113.990155946 51.0953005355, -113.98998281 51.0953410326, -113.9898464412 51.0953728514, -113.9896836717 51.0954087751, -113.989504317 51.0954460042, -113.9892886747 51.0954891116, -113.9891439925 51.0955182985, -113.988902432 51.0955633625, -113.9887339292 51.0955932757, -113.9885286552 51.0956272339, -113.9882798382 51.0956670684, -113.9881122339 51.0956917776, -113.9878530511 51.0957283433, -113.9876328125 51.0957582836, -113.9873611881 51.0957909257, -113.9871486581 51.0958157329, -113.9868539051 51.095844333, -113.9865967958 51.0958671744, -113.9863707903 51.0958847905, -113.9861741912 51.0958971183, -113.9859091473 51.0959127215, -113.985672776 51.0959231477, -113.9855019997 51.095926371, -113.9852936218 51.0959309189, -113.9846155536 51.0959327779, -113.9819248589 51.0959475558))",1451.19757113,55000
